,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z,acc
299,0.74,0.39,0.64,0.82,-0.98,-1.52,1.0532331175955303
300,0.74,0.39,0.64,1.19,-0.46,-1.74,1.0532331175955303
301,0.74,0.39,0.65,1.22,-0.34,-1.77,1.0593394168065304
302,0.74,0.39,0.64,1.25,-0.3,-1.71,1.0532331175955303
303,0.74,0.39,0.65,1.07,-0.15,-1.59,1.0593394168065304
304,0.74,0.39,0.65,1.1,-0.06,-1.22,1.0593394168065304
305,0.74,0.4,0.65,1.16,0.24,-1.01,1.0630616162763098
306,0.73,0.39,0.64,1.31,-0.34,-1.16,1.0462313319720453
307,0.74,0.39,0.65,1.13,-0.55,-1.16,1.0593394168065304
308,0.75,0.39,0.65,1.25,-0.55,-0.73,1.0663489110042734
309,0.72,0.39,0.65,1.25,-0.64,-1.01,1.0454664030948102
310,0.73,0.39,0.65,1.52,-0.7,-0.37,1.0523782589924593
311,0.73,0.38,0.65,1.59,-0.88,-0.67,1.0487134975769121
312,0.73,0.38,0.65,2.01,-0.82,-0.64,1.0487134975769121
313,0.75,0.38,0.65,2.04,-0.61,-1.01,1.0627323275406653
314,0.73,0.38,0.65,2.53,-0.82,-0.73,1.0487134975769121
315,0.75,0.38,0.65,2.96,-0.4,-0.64,1.0627323275406653
316,0.73,0.38,0.65,3.17,-0.61,-0.46,1.0487134975769121
317,0.73,0.38,0.65,3.41,-0.7,-0.7,1.0487134975769121
318,0.73,0.38,0.65,3.66,-0.67,-0.43,1.0487134975769121
319,0.73,0.38,0.65,3.78,-0.49,-0.61,1.0487134975769121
320,0.73,0.37,0.64,3.23,-0.76,-1.04,1.0389417693018217
321,0.73,0.37,0.65,3.23,-1.19,-1.01,1.04513157066467
322,0.73,0.38,0.65,3.02,-1.34,-1.13,1.0487134975769121
323,0.73,0.38,0.65,2.59,-1.1,-1.16,1.0487134975769121
324,0.73,0.38,0.65,2.62,-0.98,-1.37,1.0487134975769121
325,0.74,0.38,0.65,2.9,-0.79,-1.37,1.0556988206870368
326,0.74,0.38,0.66,2.47,-1.16,-2.13,1.0618851161966627
327,0.73,0.36,0.67,2.23,-2.35,-1.86,1.054229576515476
328,0.73,0.37,0.67,4.15,-0.98,-1.43,1.0576861538282516
329,0.72,0.39,0.66,4.48,-0.88,-1.16,1.0517128885774862
330,0.72,0.38,0.67,4.7,-2.56,-1.04,1.054371850914088
331,0.74,0.38,0.67,5.37,-2.47,-1.4,1.068129205667554
332,0.73,0.38,0.66,5.37,-2.93,-1.22,1.0549407566304376
333,0.73,0.39,0.66,5.64,-2.47,-0.98,1.0585839598255775
334,0.74,0.39,0.65,5.76,-2.16,-0.85,1.0593394168065304
335,0.74,0.39,0.65,5.46,-3.48,-1.19,1.0593394168065304
336,0.74,0.4,0.65,5.27,-3.81,-1.59,1.0630616162763098
337,0.74,0.4,0.66,5.15,-2.8,-1.1,1.0692053123698928
338,0.74,0.41,0.65,4.85,-2.62,-0.64,1.0668645649753299
339,0.74,0.41,0.65,4.3,-2.62,-0.67,1.0668645649753299
340,0.73,0.41,0.65,3.35,-2.53,-0.21,1.0599528291391085
341,0.74,0.41,0.65,2.62,-2.77,-0.18,1.0668645649753299
342,0.74,0.41,0.65,1.92,-2.96,-0.37,1.0668645649753299
343,0.74,0.41,0.65,1.01,-2.5,-0.12,1.0668645649753299
344,0.74,0.4,0.65,0.91,-2.56,-0.03,1.0630616162763098
345,0.74,0.39,0.65,0.82,-2.26,-0.15,1.0593394168065304
346,0.74,0.39,0.65,1.01,-1.92,-0.24,1.0593394168065304
347,0.74,0.39,0.65,1.31,-2.29,-0.43,1.0593394168065304
348,0.74,0.38,0.66,1.46,-1.95,-1.04,1.0618851161966627
349,0.74,0.38,0.65,1.65,-1.92,-0.67,1.0556988206870368
350,0.74,0.38,0.65,2.47,-2.04,-0.91,1.0556988206870368
351,0.74,0.38,0.65,2.53,-2.16,-0.3,1.0556988206870368
352,0.74,0.38,0.64,3.45,-2.1,-0.18,1.049571341072154
353,0.74,0.37,0.65,4.05,-1.65,0.24,1.0521406750050109
354,0.74,0.37,0.65,4.27,-2.2,-0.03,1.0521406750050109
355,0.74,0.37,0.65,4.6,-2.16,-0.34,1.0521406750050109
356,0.74,0.38,0.65,5.03,-1.95,0.24,1.0556988206870368
357,0.74,0.38,0.64,4.82,-2.1,-0.18,1.049571341072154
358,0.74,0.39,0.64,4.88,-2.01,0.06,1.0532331175955303
359,0.74,0.38,0.64,4.79,-2.13,-0.27,1.049571341072154
360,0.74,0.38,0.64,5.06,-2.16,-0.06,1.049571341072154
361,0.74,0.39,0.64,4.94,-1.74,-0.09,1.0532331175955303
362,0.75,0.39,0.64,4.6,-2.32,-0.15,1.0602829810951415
363,0.74,0.39,0.64,3.99,-2.04,0.03,1.0532331175955303
364,0.75,0.39,0.63,3.11,-2.07,-0.27,1.0542770034483346
365,0.74,0.39,0.64,2.99,-1.86,-0.24,1.0532331175955303
366,0.74,0.4,0.64,2.1,-1.65,-0.21,1.056976820937905
367,0.75,0.39,0.64,1.86,-1.59,-0.24,1.0602829810951415
368,0.75,0.39,0.63,1.43,-1.74,-0.46,1.0542770034483346
369,0.75,0.39,0.64,1.43,-1.16,-0.73,1.0602829810951415
370,0.75,0.39,0.64,1.55,-0.76,-0.76,1.0602829810951415
371,0.74,0.39,0.64,1.31,-0.24,-0.58,1.0532331175955303
372,0.74,0.39,0.65,1.46,0.09,-0.82,1.0593394168065304
373,0.75,0.39,0.64,1.13,0.24,-0.64,1.0602829810951415
374,0.74,0.39,0.64,1.1,-0.03,-0.98,1.0532331175955303
375,0.75,0.39,0.65,1.01,0.06,-0.76,1.0663489110042734
376,0.74,0.4,0.64,1.07,0.79,-0.82,1.056976820937905
377,0.74,0.4,0.65,1.07,0.52,-0.88,1.0630616162763098
378,0.74,0.4,0.65,0.7,0.15,-0.85,1.0630616162763098
379,0.73,0.4,0.65,0.82,0.18,-1.07,1.0561249926026748
380,0.73,0.4,0.65,0.91,0.09,-0.4,1.0561249926026748
381,0.73,0.39,0.65,1.13,-0.27,-0.18,1.0523782589924593
382,0.73,0.39,0.65,1.43,-0.21,0.12,1.0523782589924593
383,0.73,0.39,0.65,1.8,-0.55,0.0,1.0523782589924593
384,0.73,0.38,0.65,2.04,-0.55,0.15,1.0487134975769121
385,0.72,0.38,0.66,2.93,-1.07,-0.15,1.0480458005259121
386,0.72,0.38,0.65,3.26,-0.82,0.09,1.0417773274553443
387,0.73,0.37,0.65,3.69,-1.04,-0.21,1.04513157066467
388,0.73,0.37,0.65,4.63,-1.04,0.3,1.04513157066467
389,0.72,0.37,0.64,4.79,-1.1,0.09,1.0319399207318225
390,0.72,0.37,0.65,5.27,-1.34,-0.18,1.0381714694596458
391,0.72,0.37,0.65,5.4,-1.28,0.0,1.0381714694596458
392,0.74,0.37,0.64,5.34,-1.49,-0.49,1.0459923517884824
393,0.75,0.38,0.64,5.03,-1.13,-0.58,1.0566456359631644
394,0.74,0.38,0.64,4.76,-1.46,-1.16,1.049571341072154
395,0.74,0.37,0.65,4.79,-1.22,-1.1,1.0521406750050109
396,0.72,0.38,0.64,5.12,-1.31,-1.1,1.0355674772799695
397,0.74,0.39,0.65,5.03,-0.79,-1.07,1.0593394168065304
398,0.74,0.39,0.64,4.76,-1.83,-1.55,1.0532331175955303
399,0.74,0.38,0.64,4.3,-1.77,-1.52,1.049571341072154
400,0.74,0.39,0.64,3.9,-1.28,-1.46,1.0532331175955303
401,0.74,0.4,0.64,3.35,-0.95,-1.43,1.056976820937905
402,0.74,0.4,0.64,2.9,-0.64,-1.74,1.056976820937905
403,0.74,0.4,0.64,2.23,-1.04,-1.49,1.056976820937905
404,0.75,0.4,0.63,1.52,-1.22,-1.46,1.0580170130957254
405,0.74,0.4,0.63,0.98,-0.67,-1.8,1.050951949424901
406,0.75,0.39,0.64,0.67,-0.18,-1.8,1.0602829810951415
407,0.75,0.4,0.64,0.46,-0.27,-1.74,1.0640018796975879
408,0.74,0.4,0.64,0.43,-0.15,-1.74,1.056976820937905
409,0.74,0.39,0.64,0.4,0.03,-1.77,1.0532331175955303
410,0.74,0.39,0.64,0.43,0.27,-1.89,1.0532331175955303
411,0.74,0.39,0.64,0.55,0.3,-1.25,1.0532331175955303
412,0.74,0.39,0.65,0.91,0.12,-1.77,1.0593394168065304
413,0.74,0.39,0.65,1.31,0.46,-1.25,1.0593394168065304
414,0.74,0.39,0.65,1.62,0.34,-1.25,1.0593394168065304
415,0.74,0.39,0.64,2.16,0.3,-1.04,1.0532331175955303
416,0.74,0.39,0.64,2.16,0.15,-0.73,1.0532331175955303
417,0.74,0.39,0.64,2.53,-0.21,-0.85,1.0532331175955303
418,0.74,0.39,0.65,3.08,-0.61,-0.58,1.0593394168065304
419,0.74,0.38,0.64,3.08,-0.52,-0.46,1.049571341072154
420,0.74,0.39,0.65,3.63,-0.95,-0.3,1.0593394168065304
421,0.75,0.38,0.64,3.69,-0.85,-0.27,1.0566456359631644
422,0.75,0.39,0.64,3.87,-0.98,-0.27,1.0602829810951415
423,0.75,0.39,0.64,3.93,-1.04,-0.24,1.0602829810951415
424,0.75,0.39,0.63,3.57,-1.07,-0.4,1.0542770034483346
425,0.75,0.4,0.64,3.51,-1.28,-0.18,1.0640018796975879
426,0.74,0.39,0.64,3.23,-1.01,-0.46,1.0532331175955303
427,0.74,0.38,0.64,3.6,-0.88,-0.15,1.049571341072154
428,0.75,0.39,0.64,3.45,-0.79,-0.06,1.0602829810951415
429,0.75,0.38,0.63,3.51,-1.19,-0.12,1.0506188652408637
430,0.75,0.39,0.64,3.81,-0.4,-0.21,1.0602829810951415
431,0.75,0.38,0.63,3.87,0.18,-0.12,1.0506188652408637
432,0.75,0.39,0.63,3.66,0.03,-0.58,1.0542770034483346
433,0.75,0.38,0.63,3.45,-0.03,-0.52,1.0506188652408637
434,0.75,0.39,0.64,3.32,0.46,-0.27,1.0602829810951415
435,0.75,0.39,0.64,3.05,0.76,-0.37,1.0602829810951415
436,0.75,0.39,0.63,2.35,-0.03,-0.85,1.0542770034483346
437,0.75,0.39,0.63,1.95,0.09,-1.07,1.0542770034483346
438,0.75,0.4,0.63,1.74,-0.09,-0.95,1.0580170130957254
439,0.74,0.4,0.64,1.28,0.27,-0.58,1.056976820937905
440,0.74,0.4,0.63,1.01,0.0,-0.67,1.050951949424901
441,0.74,0.4,0.63,0.49,0.15,-0.64,1.050951949424901
442,0.75,0.39,0.64,0.61,-0.03,-0.49,1.0602829810951415
443,0.75,0.39,0.64,0.64,0.0,-0.98,1.0602829810951415
444,0.74,0.39,0.64,1.19,0.24,-0.73,1.0532331175955303
445,0.75,0.39,0.64,1.01,0.3,-0.55,1.0602829810951415
446,0.74,0.39,0.64,1.68,0.21,-0.3,1.0532331175955303
447,0.74,0.39,0.64,1.86,0.3,-0.21,1.0532331175955303
448,0.74,0.38,0.65,2.35,0.52,-0.03,1.0556988206870368
449,0.74,0.39,0.64,2.62,0.79,0.12,1.0532331175955303
450,0.74,0.39,0.64,2.96,1.01,0.27,1.0532331175955303
451,0.74,0.39,0.64,3.45,0.76,0.06,1.0532331175955303
452,0.74,0.38,0.64,3.78,0.7,-0.27,1.049571341072154
453,0.74,0.38,0.64,3.84,0.79,0.18,1.049571341072154
454,0.74,0.39,0.65,3.99,1.13,-0.24,1.0593394168065304
455,0.74,0.39,0.65,4.36,1.31,0.15,1.0593394168065304
456,0.74,0.39,0.64,3.87,1.4,-0.09,1.0532331175955303
457,0.74,0.39,0.64,3.84,0.64,0.12,1.0532331175955303
458,0.74,0.39,0.64,3.35,0.43,0.21,1.0532331175955303
459,0.74,0.39,0.65,3.26,0.52,-0.06,1.0593394168065304
460,0.74,0.39,0.65,2.56,0.12,0.0,1.0593394168065304
461,0.74,0.38,0.66,2.44,0.0,-0.21,1.0618851161966627
462,0.74,0.38,0.65,2.44,-0.15,-0.4,1.0556988206870368
463,0.74,0.38,0.65,2.53,-0.34,-0.49,1.0556988206870368
464,0.74,0.38,0.65,2.5,-0.18,-0.79,1.0556988206870368
465,0.74,0.38,0.65,2.2,-0.27,-1.16,1.0556988206870368
466,0.73,0.38,0.65,2.29,-0.18,-1.16,1.0487134975769121
467,0.74,0.38,0.65,2.35,-0.12,-1.34,1.0556988206870368
468,0.74,0.38,0.65,2.47,0.34,-1.34,1.0556988206870368
469,0.74,0.39,0.65,2.35,0.3,-1.46,1.0593394168065304
470,0.73,0.39,0.65,1.95,0.58,-1.31,1.0523782589924593
471,0.74,0.39,0.65,2.04,1.1,-1.07,1.0593394168065304
472,0.75,0.39,0.65,1.74,0.79,-0.98,1.0663489110042734
473,0.73,0.39,0.65,1.92,1.16,-1.04,1.0523782589924593
474,0.74,0.39,0.65,1.62,0.76,-1.01,1.0593394168065304
475,0.73,0.38,0.65,1.65,0.55,-1.25,1.0487134975769121
476,0.73,0.38,0.66,2.32,0.58,-0.91,1.0549407566304376
477,0.73,0.38,0.65,2.35,0.61,-0.88,1.0487134975769121
478,0.73,0.39,0.66,2.53,0.03,-0.88,1.0585839598255775
479,0.73,0.39,0.66,2.71,-0.18,-1.1,1.0585839598255775
480,0.73,0.39,0.66,2.99,-0.43,-1.01,1.0585839598255775
481,0.73,0.38,0.66,3.23,-0.82,-0.79,1.0549407566304376
482,0.73,0.38,0.65,3.48,-0.85,-0.46,1.0487134975769121
483,0.73,0.38,0.66,3.78,-0.95,-0.85,1.0549407566304376
484,0.73,0.39,0.66,4.02,-1.22,-0.76,1.0585839598255775
485,0.73,0.39,0.65,4.15,-1.46,-1.1,1.0523782589924593
486,0.73,0.38,0.65,3.9,-1.65,-1.37,1.0487134975769121
487,0.74,0.39,0.65,4.57,-1.34,-1.62,1.0593394168065304
488,0.74,0.39,0.65,4.97,-0.64,-1.46,1.0593394168065304
489,0.75,0.39,0.64,4.7,-0.58,-1.22,1.0602829810951415
490,0.74,0.39,0.64,4.66,-0.61,-1.49,1.0532331175955303
491,0.74,0.39,0.64,4.66,-0.27,-1.43,1.0532331175955303
492,0.74,0.4,0.64,4.33,-0.24,-1.31,1.056976820937905
493,0.74,0.4,0.64,4.05,0.58,-1.71,1.056976820937905
494,0.74,0.4,0.64,3.6,0.43,-1.52,1.056976820937905
495,0.75,0.4,0.64,2.87,0.73,-1.86,1.0640018796975879
496,0.74,0.4,0.64,2.53,0.55,-1.59,1.056976820937905
497,0.74,0.4,0.63,2.01,0.21,-1.83,1.050951949424901
498,0.74,0.4,0.64,1.83,0.24,-1.59,1.056976820937905
499,0.74,0.39,0.64,0.98,-0.24,-1.98,1.0532331175955303
500,0.75,0.39,0.64,1.52,0.15,-2.13,1.0602829810951415
501,0.75,0.39,0.63,1.25,0.15,-2.38,1.0542770034483346
502,0.74,0.39,0.63,1.55,-0.03,-2.35,1.0471867073258714
503,0.74,0.38,0.64,1.95,0.34,-2.35,1.049571341072154
504,0.75,0.39,0.63,2.32,0.67,-2.2,1.0542770034483346
505,0.75,0.39,0.63,2.38,0.18,-2.1,1.0542770034483346
506,0.74,0.39,0.63,2.1,0.43,-1.89,1.0471867073258714
507,0.74,0.4,0.63,2.62,0.49,-1.74,1.050951949424901
508,0.74,0.39,0.63,2.04,0.15,-1.43,1.0471867073258714
509,0.74,0.4,0.63,1.8,-0.03,-1.37,1.050951949424901
510,0.74,0.4,0.63,1.8,0.27,-1.37,1.050951949424901
511,0.74,0.39,0.63,1.68,0.03,-1.34,1.0471867073258714
512,0.74,0.39,0.63,1.92,-0.09,-1.28,1.0471867073258714
513,0.74,0.39,0.64,1.98,0.03,-0.98,1.0532331175955303
514,0.74,0.39,0.64,2.41,0.27,-1.19,1.0532331175955303
515,0.74,0.39,0.64,2.07,0.06,-0.95,1.0532331175955303
516,0.74,0.39,0.64,2.23,0.0,-1.19,1.0532331175955303
517,0.74,0.39,0.64,2.41,0.15,-1.31,1.0532331175955303
518,0.75,0.39,0.64,2.5,0.61,-1.65,1.0602829810951415
519,0.74,0.39,0.64,2.47,0.61,-1.52,1.0532331175955303
520,0.74,0.39,0.64,2.68,0.82,-1.4,1.0532331175955303
521,0.74,0.4,0.64,2.87,0.98,-1.46,1.056976820937905
522,0.74,0.4,0.63,2.32,1.1,-1.4,1.050951949424901
523,0.74,0.4,0.64,2.16,1.1,-1.43,1.056976820937905
524,0.74,0.4,0.64,1.74,1.43,-1.13,1.056976820937905
525,0.75,0.4,0.64,1.49,1.71,-1.37,1.0640018796975879
526,0.74,0.4,0.64,1.19,1.62,-1.13,1.056976820937905
527,0.74,0.4,0.64,1.22,1.52,-0.91,1.056976820937905
528,0.73,0.4,0.64,1.07,1.37,-1.31,1.05
529,0.74,0.4,0.65,0.85,1.19,-0.95,1.0630616162763098
530,0.74,0.39,0.65,0.61,0.82,-0.85,1.0593394168065304
531,0.73,0.39,0.65,0.82,0.7,-1.19,1.0523782589924593
532,0.74,0.39,0.66,1.22,0.4,-0.95,1.0655045753069294
533,0.73,0.39,0.66,1.52,-0.3,-0.67,1.0585839598255775
534,0.74,0.39,0.65,1.98,-0.24,-0.37,1.0593394168065304
535,0.73,0.39,0.65,2.68,-0.4,-0.18,1.0523782589924593
536,0.74,0.38,0.66,3.17,-0.73,-0.46,1.0618851161966627
537,0.74,0.38,0.65,3.84,-1.28,0.0,1.0556988206870368
538,0.74,0.39,0.66,4.24,-1.25,-0.46,1.0655045753069294
539,0.74,0.39,0.65,4.6,-1.62,-0.34,1.0593394168065304
540,0.74,0.39,0.65,4.54,-1.74,-0.21,1.0593394168065304
541,0.74,0.39,0.65,4.45,-1.74,-0.15,1.0593394168065304
542,0.74,0.39,0.65,4.15,-2.1,-0.15,1.0593394168065304
543,0.74,0.39,0.65,3.87,-2.2,-0.09,1.0593394168065304
544,0.74,0.39,0.64,3.48,-2.29,-0.21,1.0532331175955303
545,0.74,0.39,0.64,2.9,-1.74,-0.52,1.0532331175955303
546,0.75,0.39,0.64,2.47,-1.55,-1.04,1.0602829810951415
547,0.74,0.4,0.64,1.83,-1.01,-1.13,1.056976820937905
548,0.75,0.4,0.64,1.01,-0.85,-1.25,1.0640018796975879
549,0.74,0.41,0.64,0.46,-0.55,-1.86,1.060801583709225
550,0.75,0.41,0.64,-0.52,-0.3,-1.77,1.067801479676817
551,0.74,0.4,0.64,-0.76,-0.06,-1.68,1.056976820937905
552,0.74,0.4,0.64,-0.76,0.3,-1.62,1.056976820937905
553,0.74,0.4,0.64,-0.85,0.64,-1.34,1.056976820937905
554,0.74,0.4,0.65,-0.7,0.34,-1.28,1.0630616162763098
555,0.74,0.4,0.65,-0.61,0.34,-1.16,1.0630616162763098
556,0.74,0.4,0.65,-0.18,0.43,-1.25,1.0630616162763098
557,0.74,0.4,0.65,0.15,0.37,-1.04,1.0630616162763098
558,0.74,0.39,0.65,0.4,0.06,-0.7,1.0593394168065304
559,0.74,0.39,0.65,0.98,-0.34,-0.46,1.0593394168065304
560,0.74,0.4,0.65,1.4,-0.06,-0.37,1.0630616162763098
561,0.74,0.39,0.65,1.59,-0.15,0.06,1.0593394168065304
562,0.74,0.39,0.65,1.25,-0.91,0.37,1.0593394168065304
563,0.74,0.38,0.65,1.71,-1.16,0.21,1.0556988206870368
564,0.75,0.39,0.65,2.44,-1.19,0.12,1.0663489110042734
565,0.74,0.39,0.65,2.41,-1.13,0.3,1.0593394168065304
566,0.74,0.39,0.65,2.56,-1.1,0.46,1.0593394168065304
567,0.74,0.39,0.64,2.77,-1.1,0.3,1.0532331175955303
568,0.75,0.39,0.65,2.71,-1.13,0.4,1.0663489110042734
569,0.75,0.39,0.64,2.62,-0.95,0.21,1.0602829810951415
570,0.75,0.39,0.64,2.62,-0.98,-0.09,1.0602829810951415
571,0.74,0.39,0.64,2.26,-1.04,-0.15,1.0532331175955303
572,0.74,0.4,0.63,1.77,-0.82,0.0,1.050951949424901
573,0.74,0.4,0.64,1.71,-0.55,-0.24,1.056976820937905
574,0.74,0.39,0.64,1.04,-0.55,-0.21,1.0532331175955303
575,0.74,0.39,0.64,0.88,-0.34,-0.18,1.0532331175955303
576,0.75,0.39,0.64,0.55,0.0,-0.34,1.0602829810951415
577,0.75,0.39,0.64,0.3,0.21,-0.52,1.0602829810951415
578,0.75,0.39,0.64,0.37,0.15,-0.79,1.0602829810951415
579,0.74,0.39,0.63,0.24,0.15,-1.04,1.0471867073258714
580,0.74,0.39,0.63,0.06,0.12,-0.79,1.0471867073258714
581,0.74,0.39,0.63,-0.09,0.0,-1.28,1.0471867073258714
582,0.74,0.38,0.64,0.09,0.27,-1.34,1.049571341072154
583,0.74,0.38,0.64,0.0,0.03,-1.28,1.049571341072154
584,0.73,0.39,0.64,0.37,0.03,-1.43,1.0462313319720453
585,0.73,0.38,0.63,1.01,0.27,-1.25,1.036436201606254
586,0.74,0.38,0.64,1.31,-0.06,-1.4,1.049571341072154
587,0.72,0.38,0.64,1.71,0.03,-1.1,1.0355674772799695
588,0.74,0.37,0.64,2.26,0.15,-0.95,1.0459923517884824
589,0.74,0.37,0.64,2.96,0.34,-1.25,1.0459923517884824
590,0.72,0.37,0.63,3.29,0.24,-1.04,1.0257680049601858
591,0.73,0.37,0.64,3.84,0.64,-1.28,1.0389417693018217
592,0.74,0.37,0.63,4.57,0.98,-1.49,1.0399038417084534
593,0.72,0.37,0.63,4.73,0.98,-1.16,1.0257680049601858
594,0.72,0.38,0.63,4.85,0.7,-1.59,1.029417310909429
595,0.74,0.37,0.63,4.7,0.88,-1.77,1.0399038417084534
596,0.74,0.38,0.63,4.39,1.25,-2.01,1.0435037134576954
597,0.74,0.38,0.63,3.9,1.43,-2.01,1.0435037134576954
